geo_id,geo_name,geo_level,year,join_key
01027,Clay,county,2021,01027_county
01091,Marengo,county,2021,01091_county
01049,DeKalb,county,2021,01049_county
01019,Cherokee,county,2021,01019_county
01065,Hale,county,2021,01065_county
01105,Perry,county,2021,01105_county
01033,Colbert,county,2021,01033_county
01063,Greene,county,2021,01063_county
01013,Butler,county,2021,01013_county
01081,Lee,county,2021,01081_county
01097,Mobile,county,2021,01097_county
01057,Fayette,county,2021,01057_county
01017,Chambers,county,2021,01017_county
01125,Tuscaloosa,county,2021,01125_county
01131,Wilcox,county,2021,01131_county
01095,Marshall,county,2021,01095_county
01053,Escambia,county,2021,01053_county
01083,Limestone,county,2021,01083_county
01009,Blount,county,2021,01009_county
01099,Monroe,county,2021,01099_county
01093,Marion,county,2021,01093_county
01085,Lowndes,county,2021,01085_county
01037,Coosa,county,2021,01037_county
01109,Pike,county,2021,01109_county
01119,Sumter,county,2021,01119_county
01133,Winston,county,2021,01133_county
01121,Talladega,county,2021,01121_county
01071,Jackson,county,2021,01071_county
01003,Baldwin,county,2021,01003_county
01011,Bullock,county,2021,01011_county
01001,Autauga,county,2021,01001_county
01087,Macon,county,2021,01087_county
01115,St. Clair,county,2021,01115_county
01023,Choctaw,county,2021,01023_county
01043,Cullman,county,2021,01043_county
01117,Shelby,county,2021,01117_county
01047,Dallas,county,2021,01047_county
01107,Pickens,county,2021,01107_county
01077,Lauderdale,county,2021,01077_county
01029,Cleburne,county,2021,01029_county
01005,Barbour,county,2021,01005_county
01061,Geneva,county,2021,01061_county
01045,Dale,county,2021,01045_county
01123,Tallapoosa,county,2021,01123_county
01025,Clarke,county,2021,01025_county
01069,Houston,county,2021,01069_county
01129,Washington,county,2021,01129_county
01089,Madison,county,2021,01089_county
01041,Crenshaw,county,2021,01041_county
01015,Calhoun,county,2021,01015_county
01079,Lawrence,county,2021,01079_county
01103,Morgan,county,2021,01103_county
01075,Lamar,county,2021,01075_county
01113,Russell,county,2021,01113_county
01059,Franklin,county,2021,01059_county
01035,Conecuh,county,2021,01035_county
01051,Elmore,county,2021,01051_county
01073,Jefferson,county,2021,01073_county
01127,Walker,county,2021,01127_county
01111,Randolph,county,2021,01111_county
01101,Montgomery,county,2021,01101_county
01007,Bibb,county,2021,01007_county
01055,Etowah,county,2021,01055_county
01021,Chilton,county,2021,01021_county
01031,Coffee,county,2021,01031_county
01039,Covington,county,2021,01039_county
01067,Henry,county,2021,01067_county
28061,Jasper,county,2021,28061_county
28017,Chickasaw,county,2021,28017_county
28145,Union,county,2021,28145_county
28069,Kemper,county,2021,28069_county
28151,Washington,county,2021,28151_county
28055,Issaquena,county,2021,28055_county
28009,Benton,county,2021,28009_county
28087,Lowndes,county,2021,28087_county
28073,Lamar,county,2021,28073_county
28003,Alcorn,county,2021,28003_county
28071,Lafayette,county,2021,28071_county
28015,Carroll,county,2021,28015_county
28085,Lincoln,county,2021,28085_county
28143,Tunica,county,2021,28143_county
28097,Montgomery,county,2021,28097_county
28019,Choctaw,county,2021,28019_county
28139,Tippah,county,2021,28139_county
28109,Pearl River,county,2021,28109_county
28111,Perry,county,2021,28111_county
28011,Bolivar,county,2021,28011_county
28149,Warren,county,2021,28149_county
28101,Newton,county,2021,28101_county
28135,Tallahatchie,county,2021,28135_county
28125,Sharkey,county,2021,28125_county
28035,Forrest,county,2021,28035_county
28161,Yalobusha,county,2021,28161_county
28023,Clarke,county,2021,28023_county
28127,Simpson,county,2021,28127_county
28131,Stone,county,2021,28131_county
28121,Rankin,county,2021,28121_county
28091,Marion,county,2021,28091_county
28039,George,county,2021,28039_county
28095,Monroe,county,2021,28095_county
28123,Scott,county,2021,28123_county
28051,Holmes,county,2021,28051_county
28105,Oktibbeha,county,2021,28105_county
28031,Covington,county,2021,28031_county
28115,Pontotoc,county,2021,28115_county
28163,Yazoo,county,2021,28163_county
28137,Tate,county,2021,28137_county
28077,Lawrence,county,2021,28077_county
28007,Attala,county,2021,28007_county
28117,Prentiss,county,2021,28117_county
28113,Pike,county,2021,28113_county
28029,Copiah,county,2021,28029_county
28013,Calhoun,county,2021,28013_county
28041,Greene,county,2021,28041_county
28005,Amite,county,2021,28005_county
28045,Hancock,county,2021,28045_county
28129,Smith,county,2021,28129_county
28021,Claiborne,county,2021,28021_county
28153,Wayne,county,2021,28153_county
28159,Winston,county,2021,28159_county
28053,Humphreys,county,2021,28053_county
28103,Noxubee,county,2021,28103_county
28083,Leflore,county,2021,28083_county
28027,Coahoma,county,2021,28027_county
28047,Harrison,county,2021,28047_county
28059,Jackson,county,2021,28059_county
28107,Panola,county,2021,28107_county
28093,Marshall,county,2021,28093_county
28043,Grenada,county,2021,28043_county
28141,Tishomingo,county,2021,28141_county
28119,Quitman,county,2021,28119_county
28157,Wilkinson,county,2021,28157_county
28079,Leake,county,2021,28079_county
28025,Clay,county,2021,28025_county
28037,Franklin,county,2021,28037_county
28099,Neshoba,county,2021,28099_county
28081,Lee,county,2021,28081_county
28133,Sunflower,county,2021,28133_county
28063,Jefferson,county,2021,28063_county
28001,Adams,county,2021,28001_county
28057,Itawamba,county,2021,28057_county
28049,Hinds,county,2021,28049_county
28033,DeSoto,county,2021,28033_county
28067,Jones,county,2021,28067_county
28075,Lauderdale,county,2021,28075_county
28147,Walthall,county,2021,28147_county
28065,Jefferson Davis,county,2021,28065_county
28155,Webster,county,2021,28155_county
28089,Madison,county,2021,28089_county
01027,Clay,county,2022,01027_county
01091,Marengo,county,2022,01091_county
01049,DeKalb,county,2022,01049_county
01019,Cherokee,county,2022,01019_county
01065,Hale,county,2022,01065_county
01105,Perry,county,2022,01105_county
01033,Colbert,county,2022,01033_county
01063,Greene,county,2022,01063_county
01013,Butler,county,2022,01013_county
01081,Lee,county,2022,01081_county
01097,Mobile,county,2022,01097_county
01057,Fayette,county,2022,01057_county
01017,Chambers,county,2022,01017_county
01125,Tuscaloosa,county,2022,01125_county
01131,Wilcox,county,2022,01131_county
01095,Marshall,county,2022,01095_county
01053,Escambia,county,2022,01053_county
01083,Limestone,county,2022,01083_county
01009,Blount,county,2022,01009_county
01099,Monroe,county,2022,01099_county
01093,Marion,county,2022,01093_county
01085,Lowndes,county,2022,01085_county
01037,Coosa,county,2022,01037_county
01109,Pike,county,2022,01109_county
01119,Sumter,county,2022,01119_county
01133,Winston,county,2022,01133_county
01121,Talladega,county,2022,01121_county
01071,Jackson,county,2022,01071_county
01003,Baldwin,county,2022,01003_county
01011,Bullock,county,2022,01011_county
01001,Autauga,county,2022,01001_county
01087,Macon,county,2022,01087_county
01115,St. Clair,county,2022,01115_county
01023,Choctaw,county,2022,01023_county
01043,Cullman,county,2022,01043_county
01117,Shelby,county,2022,01117_county
01047,Dallas,county,2022,01047_county
01107,Pickens,county,2022,01107_county
01077,Lauderdale,county,2022,01077_county
01029,Cleburne,county,2022,01029_county
01005,Barbour,county,2022,01005_county
01061,Geneva,county,2022,01061_county
01045,Dale,county,2022,01045_county
01123,Tallapoosa,county,2022,01123_county
01025,Clarke,county,2022,01025_county
01069,Houston,county,2022,01069_county
01129,Washington,county,2022,01129_county
01089,Madison,county,2022,01089_county
01041,Crenshaw,county,2022,01041_county
01015,Calhoun,county,2022,01015_county
01079,Lawrence,county,2022,01079_county
01103,Morgan,county,2022,01103_county
01075,Lamar,county,2022,01075_county
01113,Russell,county,2022,01113_county
01059,Franklin,county,2022,01059_county
01035,Conecuh,county,2022,01035_county
01051,Elmore,county,2022,01051_county
01073,Jefferson,county,2022,01073_county
01127,Walker,county,2022,01127_county
01111,Randolph,county,2022,01111_county
01101,Montgomery,county,2022,01101_county
01007,Bibb,county,2022,01007_county
01055,Etowah,county,2022,01055_county
01021,Chilton,county,2022,01021_county
01031,Coffee,county,2022,01031_county
01039,Covington,county,2022,01039_county
01067,Henry,county,2022,01067_county
28061,Jasper,county,2022,28061_county
28017,Chickasaw,county,2022,28017_county
28145,Union,county,2022,28145_county
28069,Kemper,county,2022,28069_county
28151,Washington,county,2022,28151_county
28055,Issaquena,county,2022,28055_county
28009,Benton,county,2022,28009_county
28087,Lowndes,county,2022,28087_county
28073,Lamar,county,2022,28073_county
28003,Alcorn,county,2022,28003_county
28071,Lafayette,county,2022,28071_county
28015,Carroll,county,2022,28015_county
28085,Lincoln,county,2022,28085_county
28143,Tunica,county,2022,28143_county
28097,Montgomery,county,2022,28097_county
28019,Choctaw,county,2022,28019_county
28139,Tippah,county,2022,28139_county
28109,Pearl River,county,2022,28109_county
28111,Perry,county,2022,28111_county
28011,Bolivar,county,2022,28011_county
28149,Warren,county,2022,28149_county
28101,Newton,county,2022,28101_county
28135,Tallahatchie,county,2022,28135_county
28125,Sharkey,county,2022,28125_county
28035,Forrest,county,2022,28035_county
28161,Yalobusha,county,2022,28161_county
28023,Clarke,county,2022,28023_county
28127,Simpson,county,2022,28127_county
28131,Stone,county,2022,28131_county
28121,Rankin,county,2022,28121_county
28091,Marion,county,2022,28091_county
28039,George,county,2022,28039_county
28095,Monroe,county,2022,28095_county
28123,Scott,county,2022,28123_county
28051,Holmes,county,2022,28051_county
28105,Oktibbeha,county,2022,28105_county
28031,Covington,county,2022,28031_county
28115,Pontotoc,county,2022,28115_county
28163,Yazoo,county,2022,28163_county
28137,Tate,county,2022,28137_county
28077,Lawrence,county,2022,28077_county
28007,Attala,county,2022,28007_county
28117,Prentiss,county,2022,28117_county
28113,Pike,county,2022,28113_county
28029,Copiah,county,2022,28029_county
28013,Calhoun,county,2022,28013_county
28041,Greene,county,2022,28041_county
28005,Amite,county,2022,28005_county
28045,Hancock,county,2022,28045_county
28129,Smith,county,2022,28129_county
28021,Claiborne,county,2022,28021_county
28153,Wayne,county,2022,28153_county
28159,Winston,county,2022,28159_county
28053,Humphreys,county,2022,28053_county
28103,Noxubee,county,2022,28103_county
28083,Leflore,county,2022,28083_county
28027,Coahoma,county,2022,28027_county
28047,Harrison,county,2022,28047_county
28059,Jackson,county,2022,28059_county
28107,Panola,county,2022,28107_county
28093,Marshall,county,2022,28093_county
28043,Grenada,county,2022,28043_county
28141,Tishomingo,county,2022,28141_county
28119,Quitman,county,2022,28119_county
28157,Wilkinson,county,2022,28157_county
28079,Leake,county,2022,28079_county
28025,Clay,county,2022,28025_county
28037,Franklin,county,2022,28037_county
28099,Neshoba,county,2022,28099_county
28081,Lee,county,2022,28081_county
28133,Sunflower,county,2022,28133_county
28063,Jefferson,county,2022,28063_county
28001,Adams,county,2022,28001_county
28057,Itawamba,county,2022,28057_county
28049,Hinds,county,2022,28049_county
28033,DeSoto,county,2022,28033_county
28067,Jones,county,2022,28067_county
28075,Lauderdale,county,2022,28075_county
28147,Walthall,county,2022,28147_county
28065,Jefferson Davis,county,2022,28065_county
28155,Webster,county,2022,28155_county
28089,Madison,county,2022,28089_county
0100001,Fort Rucker School District,school_district,2021,0100001_school_district
0100003,Maxwell AFB School District,school_district,2021,0100003_school_district
0100005,Albertville City School District,school_district,2021,0100005_school_district
0100006,Marshall County School District,school_district,2021,0100006_school_district
0100007,Hoover City School District,school_district,2021,0100007_school_district
0100008,Madison City School District,school_district,2021,0100008_school_district
0100011,Leeds City School District,school_district,2021,0100011_school_district
0100012,Boaz City School District,school_district,2021,0100012_school_district
0100013,Trussville City School District,school_district,2021,0100013_school_district
0100030,Alexander City City School District,school_district,2021,0100030_school_district
0100060,Andalusia City School District,school_district,2021,0100060_school_district
0100090,Anniston City School District,school_district,2021,0100090_school_district
0100100,Arab City School District,school_district,2021,0100100_school_district
0100120,Athens City School District,school_district,2021,0100120_school_district
0100180,Attalla City School District,school_district,2021,0100180_school_district
0100185,Saraland City School District,school_district,2021,0100185_school_district
0100188,Chickasaw City School District,school_district,2021,0100188_school_district
0100189,Satsuma City School District,school_district,2021,0100189_school_district
0100190,Alabaster City School District,school_district,2021,0100190_school_district
0100194,Pelham City School District,school_district,2021,0100194_school_district
0100195,Pike Road City School District,school_district,2021,0100195_school_district
0100202,Gulf Shores City School District,school_district,2021,0100202_school_district
0100210,Auburn City School District,school_district,2021,0100210_school_district
0100240,Autauga County School District,school_district,2021,0100240_school_district
0100270,Baldwin County School District,school_district,2021,0100270_school_district
0100300,Barbour County School District,school_district,2021,0100300_school_district
0100330,Bessemer City School District,school_district,2021,0100330_school_district
0100360,Bibb County School District,school_district,2021,0100360_school_district
0100390,Birmingham City School District,school_district,2021,0100390_school_district
0100420,Blount County School District,school_district,2021,0100420_school_district
0100450,Brewton City School District,school_district,2021,0100450_school_district
0100480,Bullock County School District,school_district,2021,0100480_school_district
0100510,Butler County School District,school_district,2021,0100510_school_district
0100540,Calhoun County School District,school_district,2021,0100540_school_district
0100600,Chambers County School District,school_district,2021,0100600_school_district
0100630,Cherokee County School District,school_district,2021,0100630_school_district
0100660,Chilton County School District,school_district,2021,0100660_school_district
0100690,Choctaw County School District,school_district,2021,0100690_school_district
0100720,Clarke County School District,school_district,2021,0100720_school_district
0100750,Clay County School District,school_district,2021,0100750_school_district
0100780,Cleburne County School District,school_district,2021,0100780_school_district
0100810,Coffee County School District,school_district,2021,0100810_school_district
0100840,Colbert County School District,school_district,2021,0100840_school_district
0100870,Conecuh County School District,school_district,2021,0100870_school_district
0100900,Coosa County School District,school_district,2021,0100900_school_district
0100930,Covington County School District,school_district,2021,0100930_school_district
0100960,Crenshaw County School District,school_district,2021,0100960_school_district
0100990,Cullman City School District,school_district,2021,0100990_school_district
0101020,Cullman County School District,school_district,2021,0101020_school_district
0101050,Dale County School District,school_district,2021,0101050_school_district
0101080,Daleville City School District,school_district,2021,0101080_school_district
0101110,Dallas County School District,school_district,2021,0101110_school_district
0101140,DeKalb County School District,school_district,2021,0101140_school_district
0101170,Decatur City School District,school_district,2021,0101170_school_district
0101200,Demopolis City School District,school_district,2021,0101200_school_district
0101230,Dothan City School District,school_district,2021,0101230_school_district
0101260,Elba City School District,school_district,2021,0101260_school_district
0101290,Elmore County School District,school_district,2021,0101290_school_district
0101320,Enterprise City School District,school_district,2021,0101320_school_district
0101350,Escambia County School District,school_district,2021,0101350_school_district
0101380,Etowah County School District,school_district,2021,0101380_school_district
0101410,Eufaula City School District,school_district,2021,0101410_school_district
0101440,Fairfield City School District,school_district,2021,0101440_school_district
0101470,Fayette County School District,school_district,2021,0101470_school_district
0101530,Florence City School District,school_district,2021,0101530_school_district
0101560,Fort Payne City School District,school_district,2021,0101560_school_district
0101590,Franklin County School District,school_district,2021,0101590_school_district
0101620,Gadsden City School District,school_district,2021,0101620_school_district
0101640,Geneva City School District,school_district,2021,0101640_school_district
0101660,Geneva County School District,school_district,2021,0101660_school_district
0101680,Greene County School District,school_district,2021,0101680_school_district
0101690,Guntersville City School District,school_district,2021,0101690_school_district
0101710,Hale County School District,school_district,2021,0101710_school_district
0101720,Haleyville City School District,school_district,2021,0101720_school_district
0101730,Hartselle City School District,school_district,2021,0101730_school_district
0101740,Henry County School District,school_district,2021,0101740_school_district
0101760,Homewood City School District,school_district,2021,0101760_school_district
0101770,Houston County School District,school_district,2021,0101770_school_district
0101800,Huntsville City School District,school_district,2021,0101800_school_district
0101830,Jackson County School District,school_district,2021,0101830_school_district
0101860,Jacksonville City School District,school_district,2021,0101860_school_district
0101890,Jasper City School District,school_district,2021,0101890_school_district
0101920,Jefferson County School District,school_district,2021,0101920_school_district
0101950,Lamar County School District,school_district,2021,0101950_school_district
0101980,Lanett City School District,school_district,2021,0101980_school_district
0102010,Lauderdale County School District,school_district,2021,0102010_school_district
0102040,Lawrence County School District,school_district,2021,0102040_school_district
0102070,Lee County School District,school_district,2021,0102070_school_district
0102100,Limestone County School District,school_district,2021,0102100_school_district
0102130,Linden City School District,school_district,2021,0102130_school_district
0102160,Lowndes County School District,school_district,2021,0102160_school_district
0102190,Macon County School District,school_district,2021,0102190_school_district
0102220,Madison County School District,school_district,2021,0102220_school_district
0102250,Marengo County School District,school_district,2021,0102250_school_district
0102310,Marion County School District,school_district,2021,0102310_school_district
0102350,Midfield City School District,school_district,2021,0102350_school_district
0102370,Mobile County School District,school_district,2021,0102370_school_district
0102400,Monroe County School District,school_district,2021,0102400_school_district
0102430,Montgomery County School District,school_district,2021,0102430_school_district
0102480,Morgan County School District,school_district,2021,0102480_school_district
0102490,Mountain Brook City School District,school_district,2021,0102490_school_district
0102520,Muscle Shoals City School District,school_district,2021,0102520_school_district
0102550,Oneonta City School District,school_district,2021,0102550_school_district
0102580,Opelika City School District,school_district,2021,0102580_school_district
0102610,Opp City School District,school_district,2021,0102610_school_district
0102635,Oxford City School District,school_district,2021,0102635_school_district
0102640,Ozark City School District,school_district,2021,0102640_school_district
0102650,Pell City City School District,school_district,2021,0102650_school_district
0102670,Perry County School District,school_district,2021,0102670_school_district
0102700,Phenix City City School District,school_district,2021,0102700_school_district
0102730,Pickens County School District,school_district,2021,0102730_school_district
0102760,Piedmont City School District,school_district,2021,0102760_school_district
0102790,Pike County School District,school_district,2021,0102790_school_district
0102820,Randolph County School District,school_district,2021,0102820_school_district
0102850,Roanoke City School District,school_district,2021,0102850_school_district
0102880,Russell County School District,school_district,2021,0102880_school_district
0102910,Russellville City School District,school_district,2021,0102910_school_district
0102940,Scottsboro City School District,school_district,2021,0102940_school_district
0102970,Selma City School District,school_district,2021,0102970_school_district
0103000,Sheffield City School District,school_district,2021,0103000_school_district
0103030,Shelby County School District,school_district,2021,0103030_school_district
0103062,St. Clair County School District,school_district,2021,0103062_school_district
0103090,Sumter County School District,school_district,2021,0103090_school_district
0103120,Sylacauga City School District,school_district,2021,0103120_school_district
0103150,Talladega City School District,school_district,2021,0103150_school_district
0103180,Talladega County School District,school_district,2021,0103180_school_district
0103210,Tallapoosa County School District,school_district,2021,0103210_school_district
0103240,Tallassee City School District,school_district,2021,0103240_school_district
0103270,Tarrant City School District,school_district,2021,0103270_school_district
0103300,Thomasville City School District,school_district,2021,0103300_school_district
0103330,Troy City School District,school_district,2021,0103330_school_district
0103360,Tuscaloosa City School District,school_district,2021,0103360_school_district
0103390,Tuscaloosa County School District,school_district,2021,0103390_school_district
0103420,Tuscumbia City School District,school_district,2021,0103420_school_district
0103430,Vestavia Hills City School District,school_district,2021,0103430_school_district
0103450,Walker County School District,school_district,2021,0103450_school_district
0103480,Washington County School District,school_district,2021,0103480_school_district
0103510,Wilcox County School District,school_district,2021,0103510_school_district
0103540,Winfield City School District,school_district,2021,0103540_school_district
0103580,Winston County School District,school_district,2021,0103580_school_district
2800185,West Bolivar Consolidated School District,school_district,2021,2800185_school_district
2800186,North Bolivar Consolidated School District,school_district,2021,2800186_school_district
2800187,Sunflower County Consolidated School District,school_district,2021,2800187_school_district
2800189,Starkville Oktibbeha Consolidated School District,school_district,2021,2800189_school_district
2800191,West Point Consolidated School District,school_district,2021,2800191_school_district
2800195,Holmes County Consolidated School District,school_district,2021,2800195_school_district
2800196,Winona-Montgomery County Consolidated School District,school_district,2021,2800196_school_district
2800198,Greenwood-Leflore Consolidated School District,school_district,2021,2800198_school_district
2800360,Aberdeen School District,school_district,2021,2800360_school_district
2800390,Alcorn School District,school_district,2021,2800390_school_district
2800420,Amite County School District,school_district,2021,2800420_school_district
2800450,Amory School District,school_district,2021,2800450_school_district
2800510,Attala County School District,school_district,2021,2800510_school_district
2800540,Baldwyn School District,school_district,2021,2800540_school_district
2800570,Bay St. Louis-Waveland School District,school_district,2021,2800570_school_district
2800600,Benton County School District,school_district,2021,2800600_school_district
2800630,Biloxi Public School District,school_district,2021,2800630_school_district
2800750,Cleveland School District,school_district,2021,2800750_school_district
2800820,Booneville School District,school_district,2021,2800820_school_district
2800840,Brookhaven School District,school_district,2021,2800840_school_district
2800870,Calhoun County School District,school_district,2021,2800870_school_district
2800900,Canton Public School District,school_district,2021,2800900_school_district
2800930,Carroll County School District,school_district,2021,2800930_school_district
2800960,Chickasaw County School District,school_district,2021,2800960_school_district
2800990,Choctaw County School District,school_district,2021,2800990_school_district
2801020,Claiborne County School District,school_district,2021,2801020_school_district
2801050,Clarksdale Municipal School District,school_district,2021,2801050_school_district
2801090,Clinton Public School District,school_district,2021,2801090_school_district
2801110,Coahoma County School District,school_district,2021,2801110_school_district
2801140,Coffeeville School District,school_district,2021,2801140_school_district
2801170,Columbia School District,school_district,2021,2801170_school_district
2801200,Columbus Municipal School District,school_district,2021,2801200_school_district
2801220,Copiah County School District,school_district,2021,2801220_school_district
2801260,Corinth School District,school_district,2021,2801260_school_district
2801290,Covington County School District,school_district,2021,2801290_school_district
2801320,DeSoto County School District,school_district,2021,2801320_school_district
2801380,East Jasper School District,school_district,2021,2801380_school_district
2801410,East Tallahatchie School District,school_district,2021,2801410_school_district
2801440,Enterprise School District,school_district,2021,2801440_school_district
2801470,Forest Municipal School District,school_district,2021,2801470_school_district
2801490,Forrest County Schools,school_district,2021,2801490_school_district
2801530,Franklin County School District,school_district,2021,2801530_school_district
2801560,George County School District,school_district,2021,2801560_school_district
2801590,Greene County School District,school_district,2021,2801590_school_district
2801620,Greenville Public School District,school_district,2021,2801620_school_district
2801680,Grenada School District,school_district,2021,2801680_school_district
2801710,Gulfport School District,school_district,2021,2801710_school_district
2801740,Hancock County School District,school_district,2021,2801740_school_district
2801770,Harrison County School District,school_district,2021,2801770_school_district
2801800,Hattiesburg Public School District,school_district,2021,2801800_school_district
2801830,Hazlehurst City School District,school_district,2021,2801830_school_district
2801860,Hinds County School District,school_district,2021,2801860_school_district
2801890,Hollandale School District,school_district,2021,2801890_school_district
2801950,Holly Springs School District,school_district,2021,2801950_school_district
2802010,Houston School District,school_district,2021,2802010_school_district
2802040,Humphreys County School District,school_district,2021,2802040_school_district
2802100,Itawamba County School District,school_district,2021,2802100_school_district
2802160,Jackson County School District,school_district,2021,2802160_school_district
2802190,Jackson Public School District,school_district,2021,2802190_school_district
2802220,Jefferson County School District,school_district,2021,2802220_school_district
2802250,Jefferson Davis County School District,school_district,2021,2802250_school_district
2802280,Jones County School District,school_district,2021,2802280_school_district
2802310,Kemper County School District,school_district,2021,2802310_school_district
2802340,Kosciusko School District,school_district,2021,2802340_school_district
2802370,Lafayette County School District,school_district,2021,2802370_school_district
2802400,Lamar County School District,school_district,2021,2802400_school_district
2802430,Lauderdale County School District,school_district,2021,2802430_school_district
2802460,Laurel School District,school_district,2021,2802460_school_district
2802490,Lawrence County School District,school_district,2021,2802490_school_district
2802520,Leake County School District,school_district,2021,2802520_school_district
2802550,Lee County School District,school_district,2021,2802550_school_district
2802610,Leland School District,school_district,2021,2802610_school_district
2802640,Lincoln County School District,school_district,2021,2802640_school_district
2802670,Long Beach School District,school_district,2021,2802670_school_district
2802700,Louisville Municipal School District,school_district,2021,2802700_school_district
2802730,Lowndes County School District,school_district,2021,2802730_school_district
2802790,Madison County School District,school_district,2021,2802790_school_district
2802820,Marion County School District,school_district,2021,2802820_school_district
2802850,Marshall County School District,school_district,2021,2802850_school_district
2802880,McComb School District,school_district,2021,2802880_school_district
2802910,Meridian Public School District,school_district,2021,2802910_school_district
2802940,Monroe County School District,school_district,2021,2802940_school_district
2803000,Moss Point School District,school_district,2021,2803000_school_district
2803030,Natchez-Adams School District,school_district,2021,2803030_school_district
2803060,Neshoba County School District,school_district,2021,2803060_school_district
2803090,Nettleton School District,school_district,2021,2803090_school_district
2803120,New Albany Public Schools,school_district,2021,2803120_school_district
2803150,Newton County School District,school_district,2021,2803150_school_district
2803180,Newton Municipal School,school_district,2021,2803180_school_district
2803210,North Panola School District,school_district,2021,2803210_school_district
2803240,North Pike School District,school_district,2021,2803240_school_district
2803270,North Tippah School District,school_district,2021,2803270_school_district
2803300,Noxubee County School District,school_district,2021,2803300_school_district
2803360,Ocean Springs School District,school_district,2021,2803360_school_district
2803390,Okolona Separate School District,school_district,2021,2803390_school_district
2803450,Oxford School District,school_district,2021,2803450_school_district
2803480,Pascagoula-Gautier School District,school_district,2021,2803480_school_district
2803510,Pass Christian Public School District,school_district,2021,2803510_school_district
2803520,Pearl Public School District,school_district,2021,2803520_school_district
2803530,Petal School District,school_district,2021,2803530_school_district
2803540,Pearl River County School District,school_district,2021,2803540_school_district
2803570,Perry County Schools,school_district,2021,2803570_school_district
2803600,Philadelphia Public School District,school_district,2021,2803600_school_district
2803630,Picayune School District,school_district,2021,2803630_school_district
2803660,Pontotoc County Schools,school_district,2021,2803660_school_district
2803690,Pontotoc City Schools,school_district,2021,2803690_school_district
2803720,Poplarville Separate School District,school_district,2021,2803720_school_district
2803750,Prentiss County School District,school_district,2021,2803750_school_district
2803780,Quitman School District,school_district,2021,2803780_school_district
2803810,Quitman County School District,school_district,2021,2803810_school_district
2803830,Rankin County School District,school_district,2021,2803830_school_district
2803870,Richton School District,school_district,2021,2803870_school_district
2803900,Scott County School District,school_district,2021,2803900_school_district
2803930,Senatobia Municipal School District,school_district,2021,2803930_school_district
2803960,South Delta School District,school_district,2021,2803960_school_district
2803990,Simpson County School District,school_district,2021,2803990_school_district
2804020,Smith County School District,school_district,2021,2804020_school_district
2804050,South Panola School District,school_district,2021,2804050_school_district
2804080,South Pike School District,school_district,2021,2804080_school_district
2804110,South Tippah School District,school_district,2021,2804110_school_district
2804170,Stone County School District,school_district,2021,2804170_school_district
2804230,Tate County School District,school_district,2021,2804230_school_district
2804260,Tishomingo County Schools,school_district,2021,2804260_school_district
2804290,Tunica County School District,school_district,2021,2804290_school_district
2804320,Tupelo Public School District,school_district,2021,2804320_school_district
2804350,Union County School District,school_district,2021,2804350_school_district
2804380,Union Public School District,school_district,2021,2804380_school_district
2804440,Walthall County School District,school_district,2021,2804440_school_district
2804470,Vicksburg Warren School District,school_district,2021,2804470_school_district
2804500,Water Valley School District,school_district,2021,2804500_school_district
2804530,Wayne County School District,school_district,2021,2804530_school_district
2804560,Webster County School District,school_district,2021,2804560_school_district
2804590,West Jasper School District,school_district,2021,2804590_school_district
2804650,West Tallahatchie School,school_district,2021,2804650_school_district
2804680,Western Line School District,school_district,2021,2804680_school_district
2804710,Wilkinson County School District,school_district,2021,2804710_school_district
2804770,Yazoo City Municipal School District,school_district,2021,2804770_school_district
2804800,Yazoo County School District,school_district,2021,2804800_school_district
0100001,Fort Rucker School District,school_district,2022,0100001_school_district
0100003,Maxwell AFB School District,school_district,2022,0100003_school_district
0100005,Albertville City School District,school_district,2022,0100005_school_district
0100006,Marshall County School District,school_district,2022,0100006_school_district
0100007,Hoover City School District,school_district,2022,0100007_school_district
0100008,Madison City School District,school_district,2022,0100008_school_district
0100011,Leeds City School District,school_district,2022,0100011_school_district
0100012,Boaz City School District,school_district,2022,0100012_school_district
0100013,Trussville City School District,school_district,2022,0100013_school_district
0100030,Alexander City City School District,school_district,2022,0100030_school_district
0100060,Andalusia City School District,school_district,2022,0100060_school_district
0100090,Anniston City School District,school_district,2022,0100090_school_district
0100100,Arab City School District,school_district,2022,0100100_school_district
0100120,Athens City School District,school_district,2022,0100120_school_district
0100180,Attalla City School District,school_district,2022,0100180_school_district
0100185,Saraland City School District,school_district,2022,0100185_school_district
0100188,Chickasaw City School District,school_district,2022,0100188_school_district
0100189,Satsuma City School District,school_district,2022,0100189_school_district
0100190,Alabaster City School District,school_district,2022,0100190_school_district
0100194,Pelham City School District,school_district,2022,0100194_school_district
0100195,Pike Road City School District,school_district,2022,0100195_school_district
0100202,Gulf Shores City School District,school_district,2022,0100202_school_district
0100210,Auburn City School District,school_district,2022,0100210_school_district
0100240,Autauga County School District,school_district,2022,0100240_school_district
0100270,Baldwin County School District,school_district,2022,0100270_school_district
0100300,Barbour County School District,school_district,2022,0100300_school_district
0100330,Bessemer City School District,school_district,2022,0100330_school_district
0100360,Bibb County School District,school_district,2022,0100360_school_district
0100390,Birmingham City School District,school_district,2022,0100390_school_district
0100420,Blount County School District,school_district,2022,0100420_school_district
0100450,Brewton City School District,school_district,2022,0100450_school_district
0100480,Bullock County School District,school_district,2022,0100480_school_district
